State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,Flight Computer Voltage - Raw Voltage (V),Flight Computer Voltage - Real Voltage (V)
2604.484,6,6,1.789,-1.160,-2.265,5.153,-3.245,11.288,3.836,-2.020,8.716,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.263,41.897,41.577,-5.277,-2.191,0.690,-9.460,-0.009,0.017,0.111,-3492.000,-804.000,3719.000,-0.521,-0.844,0.047,-0.115,3.158,7.895
2604.685,6,6,1.798,-1.157,-2.321,5.123,-3.265,11.272,3.438,-2.407,8.860,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.263,41.888,41.576,-5.278,-2.406,0.172,-9.503,0.002,0.006,0.147,-3330.000,-820.000,3656.000,-0.533,-0.837,0.052,-0.112,3.181,7.952
2604.886,6,6,1.803,-1.157,-2.354,5.133,-3.286,11.333,3.647,-2.413,9.172,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.264,41.899,41.567,-5.287,-2.528,0.151,-9.841,0.102,-0.128,0.107,-3339.000,-839.000,3671.000,-0.542,-0.830,0.064,-0.113,3.168,7.919
2605.087,6,6,1.806,-1.156,-2.369,5.126,-3.260,11.342,3.571,-2.175,8.871,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.264,41.890,41.566,-5.287,-2.385,0.215,-9.510,0.034,-0.017,-0.153,-3317.000,-799.000,3524.000,-0.531,-0.838,0.063,-0.111,3.161,7.903
2605.288,6,6,1.806,-1.154,-2.365,5.101,-3.252,11.314,3.483,-2.263,8.611,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.261,41.884,41.596,-5.258,-2.464,0.065,-9.237,-0.070,0.030,-0.175,-3345.000,-858.000,3676.000,-0.515,-0.848,0.061,-0.112,3.177,7.944
2605.489,6,6,1.805,-1.150,-2.362,5.106,-3.224,11.338,3.623,-2.161,8.863,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.261,41.889,41.599,-5.255,-2.370,0.122,-9.524,-0.070,-0.064,-0.124,-3347.000,-811.000,3627.000,-0.503,-0.854,0.058,-0.114,3.084,7.710
2605.690,6,6,1.806,-1.145,-2.358,5.138,-3.202,11.308,3.767,-2.171,8.593,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.260,41.881,41.605,-5.249,-2.457,0.215,-9.309,0.053,-0.085,-0.006,-3510.000,-833.000,3676.000,-0.504,-0.854,0.061,-0.118,3.132,7.831
2605.891,6,6,1.811,-1.139,-2.363,5.162,-3.187,11.302,3.734,-2.198,8.735,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.261,41.877,41.592,-5.261,-2.349,0.244,-9.460,-0.047,-0.094,0.077,-3468.000,-789.000,3494.000,-0.510,-0.850,0.056,-0.119,3.084,7.710
2606.092,6,6,1.818,-1.136,-2.371,5.202,-3.223,11.322,3.828,-2.451,8.878,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.263,41.893,41.580,-5.274,-2.413,0.431,-9.668,-0.124,-0.006,0.168,-3370.000,-836.000,3550.000,-0.523,-0.843,0.045,-0.121,3.181,7.952
2606.293,6,6,1.821,-1.138,-2.358,5.145,-3.241,11.346,3.351,-2.360,8.837,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.259,41.891,41.613,-5.241,-2.291,0.129,-9.467,-0.066,0.045,0.028,-3465.000,-765.000,3523.000,-0.523,-0.843,0.047,-0.113,3.084,7.710
2606.494,6,6,1.820,-1.141,-2.348,5.145,-3.253,11.372,3.633,-2.340,8.879,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.259,41.893,41.613,-5.241,-2.413,0.381,-9.568,0.034,0.032,0.023,-3390.000,-867.000,3573.000,-0.526,-0.842,0.048,-0.112,3.158,7.895
2606.695,6,6,1.816,-1.144,-2.328,5.092,-3.248,11.416,3.360,-2.258,8.956,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.895,41.636,-5.218,-2.334,0.129,-9.546,0.017,0.015,0.006,-3348.000,-806.000,3551.000,-0.526,-0.842,0.053,-0.107,3.158,7.895
2606.896,6,6,1.808,-1.145,-2.318,5.072,-3.253,11.439,3.508,-2.307,8.915,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.257,41.896,41.626,-5.228,-2.406,0.237,-9.553,-0.028,0.013,0.006,-3387.000,-873.000,3585.000,-0.526,-0.842,0.053,-0.109,3.177,7.944
2607.097,6,6,1.800,-1.145,-2.311,5.033,-3.227,11.451,3.399,-2.156,8.881,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.258,41.898,41.625,-5.229,-2.349,0.244,-9.460,0.111,0.075,0.017,-3520.000,-806.000,3641.000,-0.529,-0.840,0.056,-0.103,3.171,7.927
2607.298,6,6,1.787,-1.142,-2.297,4.963,-3.209,11.448,3.218,-2.192,8.793,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.894,41.645,-5.209,-2.378,0.180,-9.316,0.066,0.160,0.060,-3539.000,-802.000,3577.000,-0.535,-0.837,0.056,-0.098,3.084,7.710
2607.499,6,6,1.773,-1.137,-2.297,4.941,-3.175,11.470,3.428,-2.099,8.968,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.257,41.907,41.627,-5.227,-2.392,0.115,-9.532,0.087,-0.083,-0.132,-3399.000,-830.000,3581.000,-0.525,-0.842,0.064,-0.104,3.165,7.911
2607.700,6,6,1.763,-1.130,-2.275,4.934,-3.162,11.487,3.486,-2.192,8.880,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.252,41.893,41.669,-5.184,-2.334,0.223,-9.503,-0.019,-0.083,0.145,-3537.000,-777.000,3548.000,-0.537,-0.834,0.061,-0.110,3.181,7.952
2607.901,6,6,1.756,-1.127,-2.274,4.943,-3.183,11.471,3.547,-2.352,8.794,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.892,41.646,-5.208,-2.399,0.244,-9.467,-0.060,-0.064,0.047,-3383.000,-881.000,3509.000,-0.540,-0.832,0.058,-0.115,3.171,7.927
2608.102,6,6,1.751,-1.126,-2.270,4.922,-3.182,11.487,3.389,-2.245,8.945,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.254,41.883,41.653,-5.201,-2.320,0.180,-9.546,0.034,0.002,0.026,-3366.000,-870.000,3606.000,-0.543,-0.831,0.059,-0.109,3.165,7.911
2608.303,6,6,1.747,-1.125,-2.275,4.928,-3.181,11.477,3.519,-2.239,8.849,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.895,41.636,-5.218,-2.370,0.215,-9.489,0.013,-0.083,-0.070,-3371.000,-874.000,3575.000,-0.537,-0.834,0.061,-0.112,3.087,7.718
2608.504,6,6,1.746,-1.125,-2.277,4.947,-3.183,11.459,3.580,-2.253,8.787,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.899,41.640,-5.214,-2.392,0.165,-9.453,0.015,-0.145,-0.017,-3508.000,-814.000,3531.000,-0.536,-0.834,0.065,-0.116,3.181,7.952
2608.705,6,6,1.749,-1.123,-2.285,4.987,-3.154,11.438,3.688,-2.098,8.784,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.257,41.890,41.631,-5.223,-2.370,0.215,-9.460,0.117,-0.147,-0.094,-3535.000,-813.000,3506.000,-0.530,-0.837,0.070,-0.115,3.116,7.790
2608.906,6,6,1.754,-1.119,-2.286,4.997,-3.140,11.449,3.550,-2.164,8.909,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.890,41.639,-5.215,-2.378,0.136,-9.539,0.019,-0.030,0.000,-3559.000,-791.000,3570.000,-0.531,-0.837,0.066,-0.112,3.145,7.863
2609.107,6,6,1.758,-1.116,-2.277,4.993,-3.147,11.460,3.489,-2.258,8.877,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.253,41.895,41.659,-5.195,-2.370,0.136,-9.510,-0.002,-0.094,0.147,-3372.000,-831.000,3501.000,-0.543,-0.829,0.065,-0.113,3.135,7.839
2609.308,6,6,1.758,-1.115,-2.266,4.959,-3.163,11.476,3.339,-2.305,8.910,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.252,41.886,41.667,-5.187,-2.413,0.057,-9.489,0.000,0.021,0.043,-3399.000,-850.000,3598.000,-0.547,-0.828,0.065,-0.108,3.094,7.734
2609.509,6,6,1.755,-1.116,-2.269,4.947,-3.170,11.479,3.441,-2.266,8.904,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.883,41.645,-5.209,-2.464,0.151,-9.496,0.043,0.036,-0.068,-3350.000,-782.000,3501.000,-0.542,-0.831,0.065,-0.106,3.094,7.734
2609.710,6,6,1.750,-1.116,-2.275,4.912,-3.146,11.495,3.320,-2.107,8.984,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.887,41.633,-5.221,-2.299,0.180,-9.532,0.021,0.060,-0.064,-3379.000,-824.000,3628.000,-0.538,-0.835,0.060,-0.102,3.142,7.855
2609.911,6,6,1.742,-1.115,-2.280,4.879,-3.153,11.515,3.311,-2.261,9.016,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.257,41.887,41.625,-5.229,-2.356,0.093,-9.582,-0.075,-0.013,-0.002,-3533.000,-813.000,3525.000,-0.537,-0.835,0.058,-0.105,3.158,7.895
2610.112,6,6,1.734,-1.114,-2.272,4.854,-3.148,11.517,3.337,-2.197,8.888,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.880,41.647,-5.207,-2.356,0.230,-9.453,0.023,0.107,-0.038,-3507.000,-764.000,3577.000,-0.534,-0.837,0.055,-0.102,3.177,7.944
2613.499,6,6,22.976,-15.563,45.167,6.740,-4.741,11.065,3.278,-2.314,8.913,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.260,41.880,41.606,-5.248,-2.342,0.158,-9.489,-0.070,0.006,0.096,-3522.000,-806.000,3463.000,-0.541,-0.833,0.053,-0.106,3.177,7.944
2613.700,6,6,2.062,-1.399,-2.588,1.663,-1.280,-0.576,3.550,-2.338,8.808,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.261,41.882,41.597,-5.257,-2.413,0.259,-9.474,-0.015,-0.094,-0.034,-3396.000,-813.000,3498.000,-0.537,-0.834,0.057,-0.113,3.116,7.790
2613.901,6,6,1.165,-0.804,-4.032,2.064,-1.522,0.820,3.595,-2.304,8.818,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.257,41.881,41.630,-5.224,-2.399,0.251,-9.496,-0.032,-0.032,-0.100,-3514.000,-768.000,3524.000,-0.529,-0.839,0.056,-0.114,3.181,7.952
2614.102,6,6,0.977,-0.684,-4.403,2.603,-1.859,2.373,3.560,-2.291,8.719,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.261,41.883,41.597,-5.257,-2.457,0.187,-9.374,0.034,0.011,-0.055,-3483.000,-796.000,3440.000,-0.524,-0.842,0.059,-0.112,3.168,7.919
2614.303,6,6,1.004,-0.705,-4.389,3.136,-2.191,3.914,3.522,-2.264,8.780,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.262,41.893,41.589,-5.265,-2.370,0.244,-9.431,-0.009,0.000,0.075,-3344.000,-858.000,3510.000,-0.531,-0.838,0.056,-0.112,3.132,7.831
2614.504,6,6,1.118,-0.783,-4.170,3.585,-2.509,5.384,3.315,-2.339,8.919,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.892,41.638,-5.216,-2.349,0.208,-9.510,-0.017,0.089,0.173,-3370.000,-870.000,3612.000,-0.545,-0.830,0.053,-0.107,3.081,7.702
2614.705,6,6,1.259,-0.881,-3.857,3.982,-2.771,6.680,3.391,-2.297,8.845,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.249,41.895,41.692,-5.162,-2.392,0.251,-9.445,0.055,0.017,-0.004,-3364.000,-875.000,3569.000,-0.545,-0.830,0.057,-0.106,3.077,7.694
2614.906,6,6,1.398,-0.977,-3.561,4.298,-3.001,7.773,3.391,-2.411,8.923,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.254,41.879,41.656,-5.198,-2.428,0.223,-9.539,-0.030,0.015,0.083,-3340.000,-891.000,3528.000,-0.551,-0.825,0.056,-0.108,3.165,7.911
2615.107,6,6,1.516,-1.060,-3.299,4.532,-3.174,8.639,3.384,-2.414,8.849,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.884,41.645,-5.209,-2.435,0.172,-9.467,-0.045,0.006,-0.034,-3295.000,-804.000,3516.000,-0.547,-0.828,0.057,-0.110,3.158,7.895
2615.308,6,6,1.606,-1.125,-3.071,4.671,-3.295,9.334,3.276,-2.413,8.924,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.254,41.877,41.657,-5.197,-2.392,0.144,-9.510,-0.064,0.064,0.055,-3503.000,-803.000,3496.000,-0.551,-0.826,0.055,-0.107,3.113,7.782
2615.509,6,6,1.666,-1.169,-2.872,4.757,-3.345,9.876,3.297,-2.261,8.920,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.250,41.867,41.690,-5.164,-2.313,0.201,-9.496,0.032,-0.015,0.013,-3383.000,-765.000,3528.000,-0.552,-0.825,0.058,-0.106,3.074,7.685
2615.710,6,6,1.702,-1.194,-2.739,4.795,-3.356,10.282,3.271,-2.218,8.991,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.876,41.641,-5.213,-2.363,0.144,-9.532,0.058,0.045,-0.070,-3322.000,-811.000,3656.000,-0.547,-0.829,0.061,-0.102,3.161,7.903
2615.911,6,6,1.722,-1.206,-2.626,4.840,-3.378,10.577,3.447,-2.367,8.892,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.253,41.875,41.659,-5.195,-2.413,0.129,-9.524,-0.158,-0.075,-0.115,-3344.000,-835.000,3600.000,-0.535,-0.835,0.057,-0.112,3.177,7.944
2616.112,6,6,1.733,-1.211,-2.549,4.873,-3.376,10.783,3.485,-2.311,8.850,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.890,41.639,-5.215,-2.457,0.158,-9.474,0.060,-0.004,0.019,-3389.000,-864.000,3560.000,-0.537,-0.834,0.062,-0.110,3.081,7.702
2616.313,6,6,1.736,-1.209,-2.502,4.859,-3.362,10.937,3.312,-2.287,8.889,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.259,41.882,41.613,-5.241,-2.413,0.201,-9.453,-0.013,0.205,-0.009,-3350.000,-802.000,3649.000,-0.537,-0.836,0.054,-0.102,3.139,7.847
2616.514,6,6,1.733,-1.204,-2.447,4.840,-3.341,11.082,3.310,-2.259,8.967,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.890,41.648,-5.206,-2.363,0.158,-9.532,0.009,-0.002,0.043,-3368.000,-814.000,3631.000,-0.540,-0.833,0.057,-0.104,3.142,7.855
2616.715,6,6,1.727,-1.196,-2.399,4.815,-3.315,11.197,3.288,-2.235,8.961,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.254,41.887,41.658,-5.196,-2.349,0.129,-9.517,0.043,-0.030,0.083,-3363.000,-864.000,3577.000,-0.548,-0.828,0.061,-0.104,3.087,7.718
2616.916,6,6,1.719,-1.188,-2.359,4.809,-3.306,11.273,3.386,-2.317,8.893,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.253,41.878,41.666,-5.188,-2.392,0.187,-9.496,-0.026,-0.034,0.034,-3359.000,-820.000,3545.000,-0.550,-0.826,0.060,-0.108,3.126,7.815
2617.117,6,6,1.714,-1.181,-2.332,4.818,-3.296,11.314,3.454,-2.297,8.815,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.253,41.878,41.665,-5.189,-2.378,0.215,-9.445,0.000,-0.068,-0.015,-3515.000,-798.000,3642.000,-0.549,-0.826,0.062,-0.111,3.165,7.911
2617.318,6,6,1.709,-1.175,-2.335,4.799,-3.298,11.344,3.308,-2.351,8.912,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.259,41.890,41.615,-5.239,-2.442,0.172,-9.481,0.017,0.143,0.011,-3392.000,-817.000,3633.000,-0.550,-0.827,0.059,-0.104,3.100,7.750
2617.519,6,6,1.703,-1.170,-2.337,4.779,-3.271,11.361,3.294,-2.199,8.871,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.259,41.877,41.609,-5.245,-2.356,0.136,-9.424,0.032,0.004,-0.096,-3490.000,-853.000,3623.000,-0.543,-0.831,0.061,-0.104,3.081,7.702
2617.720,6,6,1.699,-1.164,-2.319,4.797,-3.260,11.383,3.483,-2.270,8.831,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.880,41.648,-5.206,-2.399,0.158,-9.460,-0.009,-0.136,0.013,-3484.000,-811.000,3520.000,-0.543,-0.830,0.065,-0.112,3.077,7.694
2617.921,6,6,1.698,-1.158,-2.307,4.809,-3.235,11.406,3.444,-2.183,8.878,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.879,41.648,-5.206,-2.406,0.194,-9.467,0.113,0.036,-0.017,-3509.000,-811.000,3460.000,-0.544,-0.830,0.066,-0.106,3.177,7.944
2618.122,6,6,1.699,-1.149,-2.292,4.820,-3.185,11.432,3.449,-2.047,8.903,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.253,41.875,41.659,-5.195,-2.349,0.273,-9.474,0.164,0.015,-0.034,-3429.000,-827.000,3484.000,-0.544,-0.830,0.067,-0.102,3.165,7.911
2618.323,6,6,1.699,-1.140,-2.268,4.806,-3.182,11.467,3.319,-2.259,8.939,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.250,41.880,41.687,-5.167,-2.413,0.151,-9.496,-0.021,0.060,0.030,-3523.000,-770.000,3480.000,-0.547,-0.828,0.062,-0.103,3.142,7.855
2618.524,6,6,1.698,-1.134,-2.238,4.799,-3.175,11.488,3.354,-2.229,8.864,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.246,41.882,41.718,-5.136,-2.413,0.122,-9.431,0.055,-0.040,-0.004,-3473.000,-799.000,3516.000,-0.547,-0.828,0.066,-0.106,3.184,7.960
2618.725,6,6,1.698,-1.130,-2.204,4.814,-3.178,11.500,3.464,-2.271,8.818,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.242,41.879,41.753,-5.101,-2.406,0.215,-9.438,-0.013,-0.034,-0.004,-3346.000,-880.000,3582.000,-0.547,-0.827,0.063,-0.110,3.177,7.944
2618.926,6,6,1.700,-1.129,-2.205,4.828,-3.203,11.492,3.466,-2.375,8.856,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.248,41.878,41.706,-5.148,-2.421,0.223,-9.496,-0.053,-0.002,0.026,-3491.000,-803.000,3495.000,-0.549,-0.827,0.059,-0.111,3.103,7.758
2619.127,6,6,1.704,-1.130,-2.203,4.858,-3.207,11.488,3.547,-2.279,8.856,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.247,41.875,41.716,-5.138,-2.413,0.266,-9.503,0.096,-0.068,-0.004,-3418.000,-853.000,3472.000,-0.550,-0.825,0.064,-0.111,3.129,7.823
2619.328,6,6,1.708,-1.132,-2.210,4.849,-3.218,11.477,3.363,-2.309,8.858,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.249,41.878,41.697,-5.157,-2.356,0.259,-9.460,-0.049,0.109,-0.017,-3459.000,-840.000,3518.000,-0.548,-0.828,0.055,-0.107,3.087,7.718
2619.529,6,6,1.709,-1.134,-2.219,4.843,-3.223,11.496,3.382,-2.291,9.011,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.250,41.882,41.686,-5.168,-2.370,0.208,-9.603,0.053,-0.034,0.034,-3329.000,-872.000,3580.000,-0.552,-0.825,0.060,-0.107,3.100,7.750
2619.730,6,6,1.709,-1.136,-2.218,4.830,-3.234,11.486,3.346,-2.321,8.836,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.249,41.878,41.697,-5.157,-2.378,0.230,-9.431,0.002,0.015,0.034,-3490.000,-842.000,3531.000,-0.554,-0.823,0.059,-0.107,3.087,7.718
2619.931,6,6,1.709,-1.138,-2.222,4.843,-3.229,11.502,3.476,-2.244,8.986,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.250,41.880,41.687,-5.167,-2.392,0.223,-9.596,0.049,-0.045,-0.124,-3499.000,-835.000,3567.000,-0.545,-0.829,0.062,-0.108,3.119,7.798
2620.132,6,6,1.710,-1.138,-2.222,4.850,-3.218,11.508,3.449,-2.221,8.928,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.250,41.880,41.688,-5.166,-2.349,0.158,-9.539,-0.051,-0.040,-0.134,-3481.000,-815.000,3639.000,-0.533,-0.837,0.060,-0.109,3.126,7.815
2620.333,6,6,1.713,-1.138,-2.228,4.876,-3.218,11.496,3.547,-2.271,8.862,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.251,41.875,41.676,-5.178,-2.435,0.180,-9.503,-0.036,0.006,-0.119,-3509.000,-841.000,3512.000,-0.523,-0.843,0.058,-0.111,3.165,7.911
2620.534,6,6,1.718,-1.136,-2.243,4.910,-3.194,11.469,3.598,-2.144,8.804,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.254,41.881,41.654,-5.200,-2.342,0.280,-9.460,0.066,-0.066,0.017,-3330.000,-867.000,3538.000,-0.526,-0.841,0.059,-0.112,3.116,7.790
2620.735,6,6,1.725,-1.133,-2.260,4.917,-3.191,11.460,3.476,-2.245,8.886,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.256,41.878,41.641,-5.213,-2.370,0.180,-9.510,0.004,-0.006,0.064,-3347.000,-883.000,3594.000,-0.531,-0.838,0.058,-0.110,3.155,7.887
2620.936,6,6,1.731,-1.131,-2.268,4.954,-3.200,11.446,3.640,-2.304,8.822,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.883,41.645,-5.209,-2.478,0.273,-9.496,0.002,0.019,-0.077,-3320.000,-887.000,3546.000,-0.525,-0.842,0.057,-0.112,3.148,7.871
2621.137,6,6,1.737,-1.131,-2.279,4.930,-3.195,11.462,3.344,-2.233,8.979,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.257,41.878,41.632,-5.222,-2.320,0.057,-9.560,-0.023,-0.021,0.062,-3442.000,-841.000,3528.000,-0.530,-0.839,0.058,-0.109,3.129,7.823
2621.338,6,6,1.738,-1.129,-2.263,4.920,-3.183,11.474,3.420,-2.194,8.870,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.251,41.874,41.676,-5.178,-2.349,0.201,-9.467,0.011,0.036,-0.017,-3499.000,-879.000,3604.000,-0.529,-0.840,0.057,-0.106,3.152,7.879
2621.539,6,6,1.740,-1.125,-2.263,4.953,-3.152,11.443,3.637,-2.093,8.706,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.253,41.884,41.661,-5.193,-2.385,0.352,-9.359,0.115,-0.028,-0.115,-3501.000,-838.000,3492.000,-0.521,-0.844,0.059,-0.109,3.074,7.685
2621.740,6,6,1.728,-1.130,-2.261,4.707,-3.300,11.596,2.227,-2.989,9.664,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.255,41.877,41.650,-5.204,-3.362,-2.356,-9.510,0.021,0.047,0.013,-3521.000,-863.000,3535.000,-0.514,-0.844,0.122,-0.093,3.152,7.879
2621.941,6,6,1.706,-1.134,-2.244,4.741,-3.164,11.573,3.573,-1.587,8.777,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.252,41.874,41.668,-5.185,-2.291,0.136,-9.331,-0.077,0.009,-0.036,-3340.000,-877.000,3532.000,-0.515,-0.847,0.086,-0.101,3.084,7.710
2622.142,6,6,1.704,-1.124,-2.227,4.888,-3.093,11.586,4.133,-1.892,8.958,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.250,41.872,41.686,-5.168,-2.471,0.596,-9.718,0.075,-0.047,-0.098,-3335.000,-905.000,3602.000,-0.510,-0.850,0.067,-0.111,3.097,7.742
2622.343,6,6,1.714,-1.109,-2.222,4.922,-3.046,11.579,3.590,-1.978,8.905,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.251,41.874,41.676,-5.178,-2.313,0.180,-9.524,0.011,0.002,-0.109,-3365.000,-919.000,3550.000,-0.502,-0.856,0.061,-0.108,3.158,7.895
2622.544,6,6,1.725,-1.096,-2.227,4.952,-3.023,11.611,3.592,-2.076,9.149,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.254,41.871,41.655,-5.199,-2.306,0.180,-9.776,-0.072,-0.004,-0.049,-3322.000,-899.000,3583.000,-0.498,-0.859,0.053,-0.108,3.087,7.718
2622.745,6,6,1.728,-1.079,-2.219,4.866,-2.914,11.653,3.023,-1.608,9.174,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.252,41.873,41.669,-5.185,-1.702,0.259,-9.639,-0.055,0.011,0.004,-3509.000,-867.000,3522.000,-0.499,-0.861,0.040,-0.096,3.148,7.871
2622.946,6,6,1.723,-1.063,-2.217,4.836,-2.944,11.644,3.287,-2.271,8.960,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.253,41.864,41.660,-5.194,-2.378,0.101,-9.517,-0.053,0.049,0.087,-3482.000,-858.000,3535.000,-0.504,-0.856,0.045,-0.101,3.174,7.935
